customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,,,,,,
31569754,Edhitha Kumer,psibal@example.org,Invalid phone number,"721, Koshy Ganj
Gulbarga 881971",Bilaspur,556983,02/02/2024,1,6,₹845.41,,,,,,
43990799,Indrajit Singh,raghav41@example.org,+917481211085,"H.No. 916
Hans Marg
Hubli–Dharwad-389409",Dindigul,282157,04/02/2024,1,6,₹495.41,,,,,,
47926198,Bhavini Kulkarni,elijah77@example.net,Invalid phone number,"H.No. 082, Raghavan Nagar, Bhilwara-021542",Nandyal,321001,04/02/2024,1,11,"₹1,408.42",,,,,,
98444183,Radha D’Alia,gbansal@example.net,Invalid phone number,"399, Anne Ganj
Bidar-098867",Tenali,503518,04/02/2024,1,11,₹389.36,,,,,,
71902700,Qarin Nazareth,garimaraju@example.com,+916213718621,"44
Bhasin Marg
Panipat 159190",Bhind,91752,05/02/2024,1,10,₹824.31,,,,,,
1134585,Bhavani Rau,uppalvrishti@example.com,Invalid phone number,"61, Mitra Zila, Bhatpara-234618",Ghaziabad,553914,06/02/2024,1,8,"₹1,975.21",,,,,,
7076456,Upkaar Munshi,onveer31@example.org,Invalid phone number,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,06/02/2024,1,10,₹469.41,,,,,,
87059497,Abeer Merchant,peterkuruvilla@example.net,Invalid phone number,"H.No. 69, Mangal Zila
Sikar-669273",Jamshedpur,771247,09/02/2024,1,5,"₹1,137.61",,,,,,
20209237,Anthony Ratti,aryan46@example.com,+919343589933,"44/934, Varma Marg
Thiruvananthapuram-851021",Shimoga,467793,11/02/2024,1,19,"₹1,121.10",,,,,,
79742293,Faris Mohanty,udarsh64@example.com,+919172230427,"H.No. 477, Khalsa Zila
Kurnool-102764",Hajipur,123910,11/02/2024,1,17,"₹1,608.81",,,,,,
62917794,Chaman Setty,charlesprabhu@example.org,Invalid phone number,"067, Sem Street, Thane-645689",Bharatpur,198010,12/02/2024,1,16,"₹1,686.74",,,,,,
31537100,Rajata Sampath,ekiya53@example.org,Invalid phone number,"H.No. 253, Sundaram Chowk, Pondicherry-876626",Kozhikode,147671,16/02/2024,1,13,₹917.32,,,,,,
79592021,Jack Basu,gulatitanvi@example.net,Invalid phone number,"668, Jaggi Circle, Jorhat-664299",Chittoor,463029,16/02/2024,1,1,₹291.29,,,,,,
6367136,Yashica Jayaraman,kmane@example.org,Invalid phone number,"47/70
Kalita Road
Jalgaon-197155",Rohtak,337064,17/02/2024,1,18,"₹1,662.44",,,,,,
72576730,Girik Kala,sarthak86@example.net,Invalid phone number,"61/029, Dara Street
Jaunpur-721683",Chennai,734650,17/02/2024,1,5,"₹1,971.67",,,,,,
48188624,Maanav Tella,doshidarpan@example.com,+919515707055,"28/10
Chadha Road, Kirari Suleman Nagar 215968",Chittoor,740511,19/02/2024,1,11,₹320.69,,,,,,
6319646,Rehaan Suresh,ryan15@example.com,Invalid phone number,"38, Chandran Chowk
Phusro 940532",Udupi,413954,20/02/2024,1,9,₹518.17,,,,,,
61516967,Mohammed Morar,wreddy@example.net,Invalid phone number,"08/07, Seshadri Chowk, Noida 969216",Erode,250388,20/02/2024,1,9,₹556.81,,,,,,
43295656,Wyatt Bhasin,ppalla@example.org,+917864449215,"06/508, Dalal Nagar
Jaunpur 214842",Sagar,356947,21/02/2024,1,4,"₹1,306.25",,,,,,
63262519,Benjamin Balakrishnan,nkaran@example.com,Invalid phone number,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,21/02/2024,1,10,₹607.45,,,,,,
42262168,Mason Iyengar,nisha39@example.net,+918382900547,"27/85, Setty Street, Ichalkaranji-385279",Avadi,606137,23/02/2024,1,18,₹489.19,,,,,,
38728779,Reva Sem,jrajagopal@example.net,Invalid phone number,"H.No. 76, Bhalla Ganj
Surat 589030",Bulandshahr,648636,24/02/2024,1,19,"₹1,294.04",,,,,,
50652909,Meera Jain,deyrehaan@example.org,Invalid phone number,"H.No. 50
Munshi Zila, Amaravati-880526",Farrukhabad,124819,25/02/2024,1,8,₹559.99,,,,,,
91778474,Sai Raman,jeremiah38@example.org,+918148699845,"H.No. 375, Nagi Marg
Jammu-016214",Kalyan-Dombivli,968102,25/02/2024,1,20,₹280.67,,,,,,
71321741,Adya Virk,chakrikakrishna@example.com,+918009910522,"892
Dave Chowk
Bhatpara-152046",Saharsa,205275,27/02/2024,1,18,"₹1,734.32",,,,,,
81352781,Brinda Bassi,jminhas@example.net,Invalid phone number,"03/95, Virk Road
Satna 527580",Dehradun,455587,27/02/2024,1,4,₹564.55,,,,,,
2517955,Charan Sharma,rsagar@example.org,+919881295551,"512, Mani Chowk
Sikar-332566",Mathura,52692,28/02/2024,1,7,"₹1,625.44",,,,,,
57340963,Wridesh Kothari,eshana23@example.com,Invalid phone number,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,29/02/2024,1,2,₹230.19,,,,,,
39093069,Mahika Issac,dakshminhas@example.org,Invalid phone number,"H.No. 98
Padmanabhan Street, Kottayam-241642",Rajkot,250605,02/03/2024,1,6,"₹1,176.58",,,,,,
69339331,Zehaan Kapur,mitesh70@example.net,Invalid phone number,"65/63
Bhasin Circle, Bally-812118",Raurkela Industrial Township,343490,02/03/2024,1,5,"₹1,567.18",,,,,,
51833636,Ikbal Munshi,leela67@example.net,+917514521835,"15/52
Khare Path
Sirsa 885319",Anand,255774,03/03/2024,1,3,"₹1,977.36",,,,,,
62068277,Zarna Shetty,kumerzansi@example.org,Invalid phone number,"H.No. 12, Kale Chowk
New Delhi 521199",Hosur,397881,03/03/2024,1,6,"₹1,515.17",,,,,,
22483684,Gautami Dar,vanya27@example.net,Invalid phone number,"12/217
Doshi Marg, Nashik 384774",Kirari Suleman Nagar,70737,05/03/2024,1,20,₹719.77,,,,,,
95595403,Rushil Walia,duttadamini@example.org,+917066344525,"46, Tiwari
Nandyal-807876",Durgapur,533130,06/03/2024,1,10,"₹1,368.49",,,,,,
12655794,Teerth Mand,karavrishti@example.net,+916818492918,"74, Luthra Road
Raurkela Industrial Township 152924",Hosur,806093,07/03/2024,1,15,₹446.56,,,,,,
21786873,Balhaar Ramesh,andraidika@example.com,+916298063344,"48/273
Chacko Marg
Tirupati-417143",Lucknow,297685,07/03/2024,1,3,"₹1,600.68",,,,,,
33685414,Nidhi Swaminathan,lajitasawhney@example.net,Invalid phone number,"336, Nigam Nagar
Giridih-512900",Miryalaguda,269887,09/03/2024,1,8,"₹1,679.23",,,,,,
95269737,Aarini Vora,tmitra@example.com,Invalid phone number,"152
Karan
Bathinda-640398",Machilipatnam,468669,10/03/2024,1,19,₹413.46,,,,,,
408590,Januja Zachariah,nakshsahni@example.net,+916303259192,"25/639
Chandran Zila
Kozhikode 329055",Jorhat,356268,11/03/2024,1,17,₹436.74,,,,,,
19741509,Michael Vohra,choudhuryalka@example.org,Invalid phone number,"88/20, Manne Path
Arrah 855340",Vellore,19974,11/03/2024,1,3,₹949.01,,,,,,
45708879,Girindra Majumdar,faraj30@example.net,+917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,11/03/2024,1,20,₹988.63,,,,,,
63238941,Vidhi Misra,ramaswamyqushi@example.com,Invalid phone number,"43/736, Sant Ganj
Guntur-200508",Gwalior,778124,11/03/2024,1,2,"₹1,374.76",,,,,,
55042740,Samuel Lanka,bhanumati39@example.net,Invalid phone number,"36/962
Nazareth Circle, Tirupati-434921",Kadapa,97917,12/03/2024,1,7,₹404.02,,,,,,
73933840,Amara Gill,radhachand@example.net,+919395213755,"39/48
Bhatt Marg
Maheshtala-742358",Raiganj,664697,12/03/2024,1,10,"₹1,339.52",,,,,,
25722990,Nidra Radhakrishnan,yauvani33@example.net,Invalid phone number,"236
Zacharia Path, Agartala-384748",Pallavaram,344843,13/03/2024,1,16,"₹1,409.60",,,,,,
81462774,Ishaan Sarkar,bdara@example.net,Invalid phone number,"78
Chaudhuri Marg, Phusro 720202",Junagadh,513437,13/03/2024,1,12,"₹1,895.04",,,,,,
8025622,Daksh Bali,xraju@example.org,+919133188884,"18/209
Bumb Circle
Amravati-268871",Bulandshahr,177515,14/03/2024,1,15,"₹1,160.55",,,,,,
42227189,Nilima Borah,kashishvenkatesh@example.com,Invalid phone number,"H.No. 22, Oommen Marg
Bokaro-040725",Sonipat,618575,14/03/2024,1,19,₹723.21,,,,,,
51812283,Vasana Rajagopalan,ucchal05@example.org,+919130860126,"11/03
Dada Chowk
Rajpur Sonarpur 110283",Katni,474877,14/03/2024,1,6,"₹1,685.52",,,,,,
19091057,Kalpit Kohli,chaudharyupma@example.com,Invalid phone number,"96/84
Pai Path
Bulandshahr 159547",Kozhikode,471587,15/03/2024,1,9,"₹1,569.00",,,,,,
40387944,Chavvi Gill,qabil65@example.net,Invalid phone number,"584, Mohanty Marg, Mirzapur-256533",Parbhani,373298,15/03/2024,1,10,₹569.91,,,,,,
77085443,Prisha Nadkarni,yagneshdhar@example.net,+917683218307,"H.No. 753
Bala Chowk, Bhalswa Jahangir Pur 704393",Naihati,455466,15/03/2024,1,9,"₹1,742.63",,,,,,
32635818,Panini Natt,amara35@example.org,+918853428038,"59/87
Soni Nagar, Thrissur 291065",Loni,270937,16/03/2024,1,12,₹603.00,,,,,,
44198187,Charvi Lanka,vrishti63@example.com,+917026087711,"H.No. 62
Ahluwalia, Salem 308338",North Dumdum,234734,16/03/2024,1,13,₹464.33,,,,,,
6061349,Gautami Trivedi,iryasarin@example.org,+918375797986,"H.No. 03
Dasgupta Marg
Ozhukarai 426511",Haldia,987109,17/03/2024,1,17,₹332.03,,,,,,
56480776,Matthew Parsa,sagate@example.com,Invalid phone number,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,17/03/2024,1,8,"₹1,401.79",,,,,,
28286754,Bina Setty,nandini67@example.org,Invalid phone number,"H.No. 864, Subramanian Ganj, Dibrugarh-834044",Singrauli,463264,18/03/2024,1,16,"₹1,337.18",,,,,,
71688530,Umang Dash,gokhalenicholas@example.org,+917595275963,"151, Parmer Ganj
Loni 906431",Kavali,528749,18/03/2024,1,1,"₹1,541.22",,,,,,
90038364,Upadhriti Chand,ybawa@example.com,Invalid phone number,"H.No. 860, Jain Zila, Aizawl-045836",Ozhukarai,733321,18/03/2024,1,17,₹650.89,,,,,,
91382237,Yashasvi Prasad,osanghvi@example.org,Invalid phone number,"68/302, Dara
Agra 821445",Bhiwani,733394,18/03/2024,1,4,"₹1,790.07",,,,,,
91791128,Warda Mand,aptejagdish@example.com,Invalid phone number,"44, Gaba Nagar
Patna-177700",Allahabad,48642,18/03/2024,1,6,₹211.88,,,,,,
40626729,Rachit Toor,chavvigola@example.com,Invalid phone number,"87/923
Bhavsar
Muzaffarpur 139781",Tinsukia,419606,19/03/2024,1,1,"₹1,921.19",,,,,,
88346104,Lakshit Hari,troy@example.net,Invalid phone number,"H.No. 377, Agrawal Marg
Jhansi-922863",Udaipur,758,19/03/2024,1,17,"₹1,205.49",,,,,,
75566105,Dipta Doctor,peterdhaliwal@example.org,Invalid phone number,"586
Badami Zila, Madhyamgram-394655",Hyderabad,871594,20/03/2024,1,18,"₹1,432.53",,,,,,
63793401,Frado Ramakrishnan,saniijaya@example.org,Invalid phone number,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,24/03/2024,1,2,"₹1,901.32",,,,,,
10240052,Gagan Kakar,dipta34@example.org,+918187203939,"33, Subramanian Circle
Katihar 845560",Guntakal,388744,25/03/2024,1,1,₹942.49,,,,,,
27304727,Farhan Patel,daveekavir@example.com,Invalid phone number,"51/41
Arora Path, Gopalpur 325615",Tiruvottiyur,372198,26/03/2024,1,8,"₹1,675.04",,,,,,
74230420,Ati Choudhry,ronith00@example.com,+919191873192,"399, Chahal Path, Bettiah-108157",Mathura,421244,26/03/2024,1,17,"₹1,315.38",,,,,,
55049973,Nicholas Badami,nsavant@example.org,+918153290806,"60/984
Rajagopalan Chowk, Howrah 811703",Srikakulam,633900,27/03/2024,1,16,₹206.54,,,,,,
81136091,Yuvraj Chander,ichadha@example.net,+919473448780,"H.No. 54
Vaidya Road, Bijapur-157933",Nanded,578739,27/03/2024,1,15,"₹1,205.96",,,,,,
88739922,Harrison Yogi,borraqadim@example.com,Invalid phone number,"H.No. 758
Khatri Zila, Pune 227704",Madurai,138588,27/03/2024,1,4,"₹1,563.61",,,,,,
48554440,Rohan Ganesan,bhavika36@example.net,+919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,28/03/2024,1,17,"₹1,354.99",,,,,,
8155924,Suhani Kanda,srinivasanchanakya@example.net,+918668962091,"794
Grover Chowk, Guntur-757863",Patiala,92581,30/03/2024,1,10,"₹1,749.17",,,,,,
38615653,Xiti Sachdeva,hnarang@example.net,Invalid phone number,"04/04, Padmanabhan Street, Hosur 637223",Motihari,309098,30/03/2024,1,8,"₹1,501.01",,,,,,
14632090,Ria Baria,qsoman@example.net,+917887645218,"H.No. 517, Bhatti Marg, Bihar Sharif-108740",Miryalaguda,564210,31/03/2024,1,15,"₹1,620.46",,,,,,
28394354,Yatin Mohanty,nathaniel49@example.net,+916198848793,"06/380, Mitra Circle
Jorhat 587416",Kumbakonam,269616,31/03/2024,1,19,"₹1,546.13",,,,,,
13383642,Xavier Kashyap,okulkarni@example.org,Invalid phone number,"61
Yadav Road
Jorhat-609503",Mumbai,385101,02/04/2024,1,16,"₹1,114.11",,,,,,
18082040,Jonathan Bir,fzachariah@example.net,Invalid phone number,"H.No. 32, Khalsa Street, Ludhiana 691751",Kochi,824038,03/04/2024,1,17,"₹1,098.59",,,,,,
51341672,Aarna Mital,ghoshlavanya@example.org,+919570921584,"H.No. 75
Bobal Path
Hajipur 676112",Bhagalpur,789995,03/04/2024,1,10,"₹1,898.18",,,,,,
26936578,Lavanya Bawa,riya23@example.net,+917015746909,"H.No. 59
Amble
Pali 954401",Maheshtala,200144,05/04/2024,1,5,"₹1,610.07",,,,,,
55971849,Orinder Joshi,anamikasuri@example.org,Invalid phone number,"962, Ganesh Nagar, Kota-336060",Rewa,920798,05/04/2024,1,3,₹490.69,,,,,,
92409489,Deepa Devi,dhingrachaitaly@example.net,+918086554994,"H.No. 984, Shere Nagar
Kolkata 345413",Shivpuri,850210,09/04/2024,1,4,"₹1,614.57",,,,,,
31813,Indrajit Pau,wakeetasehgal@example.com,Invalid phone number,"66, Vora Chowk
Maheshtala 376030",Sultan Pur Majra,666762,10/04/2024,1,18,"₹1,230.75",,,,,,
13284996,Irya Dayal,shamanbir@example.org,Invalid phone number,"H.No. 614, Sehgal Path
Akola-450080",Phagwara,363237,11/04/2024,1,9,₹449.79,,,,,,
71755645,Hemang Raja,netra96@example.org,Invalid phone number,"291, Varty Circle, Vijayanagaram-507487",Pallavaram,279065,12/04/2024,1,10,₹963.44,,,,,,
88745052,Leena Zacharia,krishnaprabhu@example.org,Invalid phone number,"H.No. 01
Sengupta Street, Bahraich 125364",Kumbakonam,583025,12/04/2024,1,5,₹516.90,,,,,,
15545780,Ekansh Baria,mammenqasim@example.net,Invalid phone number,"99/11, Bhattacharyya Street
Nangloi Jat-388866",Ambala,953801,13/04/2024,1,18,"₹1,268.44",,,,,,
25795941,Urishilla Dhillon,ryanbath@example.com,Invalid phone number,"04, Barman Street, Bhind 281577",Bhalswa Jahangir Pur,311683,14/04/2024,1,10,₹765.40,,,,,,
60210778,Upasna Bhasin,chandran47@example.org,+917719482280,"03/393, Devan Marg
Bhiwani 325747",Motihari,841574,14/04/2024,1,4,₹938.80,,,,,,
53392567,Darika Banerjee,chadhapallavi@example.net,Invalid phone number,"88/17, Guha Zila, Avadi 258872",Aligarh,227395,16/04/2024,1,18,₹398.91,,,,,,
69240186,Triya Memon,ssoman@example.org,+919926498016,"83/387
Shankar Chowk, Suryapet 985417",Kottayam,850470,16/04/2024,1,8,₹884.00,,,,,,
66499992,Anirudh Barad,nsundaram@example.org,+916569056034,"29/059
Parsa Zila
Serampore-060287",Haridwar,240315,17/04/2024,1,11,₹927.00,,,,,,
93938425,Darpan Goyal,nitaratara@example.net,+918102872624,"64, Borra Chowk
Gandhidham-484636",Nagercoil,553703,19/04/2024,1,10,"₹1,735.57",,,,,,
84986716,Eta Hegde,aishanisachar@example.org,Invalid phone number,"H.No. 47, Bhavsar Path, Baranagar-818711",Begusarai,408698,21/04/2024,1,8,₹420.78,,,,,,
29415527,Abha Behl,yastidin@example.net,Invalid phone number,"13/08
Toor Circle
Dindigul-600955",Pudukkottai,675974,22/04/2024,1,11,₹498.21,,,,,,
87220860,Yashvi Dua,lmane@example.net,Invalid phone number,"H.No. 769, Sengupta Street
Pondicherry-124635",Kochi,736698,22/04/2024,1,6,"₹1,474.44",,,,,,
41512861,Veer Kant,qarinsundaram@example.org,Invalid phone number,"37/812, Pal Zila
Bidar-969809",Purnia,831675,24/04/2024,1,11,₹696.12,,,,,,
81091233,Divya Dada,hemal96@example.com,Invalid phone number,"H.No. 10, Balay Zila, Panipat 734804",Durgapur,538157,24/04/2024,1,4,"₹1,993.07",,,,,,
27709218,Ryan Dhingra,rthaman@example.org,+917199410362,"H.No. 69, Kadakia Chowk
Bilaspur-453013",Dindigul,36144,26/04/2024,1,18,"₹1,872.09",,,,,,
13071673,Ijaya Bir,tkalla@example.com,+919431717406,"02/685, Dar Street
Mathura 835017",Jhansi,491822,27/04/2024,1,17,"₹1,208.04",,,,,,
74833221,Agastya Saran,nde@example.net,+917320060961,"43, Mane Circle
Kishanganj-282155",Nashik,247247,28/04/2024,1,1,"₹1,764.07",,,,,,
14472401,Ayaan Rege,dubeyekanta@example.com,Invalid phone number,"625, Atwal Street
Pudukkottai-889365",Thiruvananthapuram,481131,30/04/2024,1,1,₹208.09,,,,,,
37054866,Avi Sodhi,guhawarjas@example.net,+919236914054,"89
Tak Marg, Mangalore 446678",Guntur,224009,30/04/2024,1,2,"₹1,503.54",,,,,,
52659908,Lucky Kala,jaggiurmi@example.com,Invalid phone number,"H.No. 72, Lalla Chowk, Panipat 548209",Kozhikode,108922,02/05/2024,1,5,"₹1,590.28",,,,,,
31233120,Veer Krish,mitesh54@example.org,+916780556163,"60/849
Venkatesh Road
Navi Mumbai-093276",Lucknow,9792,03/05/2024,1,2,₹555.76,,,,,,
39976965,Dayamai Sawhney,seshadrizilmil@example.com,Invalid phone number,"980
Soni Circle, Chapra 478764",Pimpri-Chinchwad,858879,03/05/2024,1,13,₹714.17,,,,,,
49869358,Varenya Nigam,ekiya67@example.com,Invalid phone number,"H.No. 15
Lad Nagar
Vadodara 873657",Dharmavaram,13634,03/05/2024,1,16,"₹1,002.95",,,,,,
65559853,Yahvi Bali,tthakur@example.com,Invalid phone number,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,03/05/2024,1,17,"₹1,734.36",,,,,,
58214883,Udant Grover,cnarayan@example.com,Invalid phone number,"79/852
Nadkarni
Panchkula 391511",Darbhanga,871302,05/05/2024,1,11,₹229.17,,,,,,
71176678,Garima Tata,charita65@example.com,Invalid phone number,"56/972, Yadav Road, Gwalior 194187",Dhule,103327,05/05/2024,1,20,₹669.58,,,,,,
79895967,Hema Luthra,omfalan@example.net,+917672848454,"785, Karpe Path
Ramgarh 103332",Chennai,715090,05/05/2024,1,8,"₹1,829.16",,,,,,
94281220,Teerth Balan,xdubey@example.net,Invalid phone number,"10/49
Kanda Zila, Arrah-883000",Pondicherry,185375,05/05/2024,1,1,₹325.65,,,,,,
40858753,Samaksh Sharma,neel23@example.net,+916411803422,"59
Kumar Path, Ajmer 208298",Bharatpur,674980,06/05/2024,1,5,"₹1,149.50",,,,,,
92642745,Nicholas Puri,ekta46@example.net,Invalid phone number,"H.No. 95, Gulati Circle, Ozhukarai-920887",Bihar Sharif,404970,07/05/2024,1,18,₹415.99,,,,,,
35912599,Neha Atwal,sacharindali@example.org,Invalid phone number,"65, Purohit Path, Jamalpur-094676",Bilaspur,525952,08/05/2024,1,16,₹461.95,,,,,,
23961725,Zayyan Buch,kalpithayre@example.net,Invalid phone number,"71/67, Oommen Ganj, Purnia 250900",Bhiwandi,629210,11/05/2024,1,6,₹367.74,,,,,,
38780509,Ira Guha,haritabasu@example.com,Invalid phone number,"55
Zachariah Road
Jaunpur 869945",Ongole,715292,11/05/2024,1,3,"₹1,238.37",,,,,,
43243913,Rushil Iyer,zkrishnan@example.net,+916784121315,"68
Deep Road, Bhilai 520000",Jehanabad,602923,11/05/2024,1,4,"₹1,897.16",,,,,,
24988999,Yashawini Goyal,suhani03@example.com,Invalid phone number,"79
Bobal, Jaunpur 969256",Raiganj,72237,12/05/2024,1,6,"₹1,748.52",,,,,,
22076522,Chaaya Andra,baniklila@example.org,+916122081552,"11/294, Chander Zila, Ambarnath-944366",Hindupur,271246,13/05/2024,1,5,"₹1,670.28",,,,,,
44776601,Krisha Sood,dugalgayathri@example.net,+919159008785,"25, Nayak Street, Sonipat 822794",Durg,94769,13/05/2024,1,15,"₹1,278.59",,,,,,
96149069,Omisha Pall,jhabhavya@example.com,Invalid phone number,"H.No. 89, Date Ganj, Ambala 994646",Ozhukarai,900241,13/05/2024,1,19,₹346.93,,,,,,
63310076,Chavvi Jani,dbhandari@example.com,+917103735614,"067
Dalal Zila
Sambalpur-237974",Etawah,334921,15/05/2024,1,17,"₹1,123.43",,,,,,
49529811,Zayyan Swaminathan,liam57@example.net,Invalid phone number,"H.No. 528, Uppal, Arrah 830864",Pimpri-Chinchwad,945135,16/05/2024,1,13,"₹1,595.60",,,,,,
76925460,Tara Narasimhan,reva48@example.org,Invalid phone number,"29, Tak Path, Yamunanagar 262795",Kharagpur,501619,17/05/2024,1,2,"₹1,526.55",,,,,,
21784094,Lakshit Rai,jagdish68@example.com,+919072015729,"07/299, Shenoy Circle
Raipur 072826",Bareilly,284389,18/05/2024,1,17,"₹1,530.19",,,,,,
54205055,Yasti Shukla,moreekaja@example.com,+918002791410,"87, Om Ganj
Mirzapur 784887",Junagadh,964252,18/05/2024,1,9,"₹1,637.67",,,,,,
43518622,Pooja Gole,yutika87@example.com,Invalid phone number,"93/53, Batra Marg, Pudukkottai 797906",Jaunpur,694453,20/05/2024,1,5,₹512.48,,,,,,
66359719,Diya Murty,mitalihayer@example.com,+916264838134,"693, Sankar Road, Bhavnagar 420251",Nagercoil,262617,20/05/2024,1,2,₹949.36,,,,,,
30468930,Nirja Manda,chavvisavant@example.com,Invalid phone number,"H.No. 723
Shankar Marg, Bhiwani-677157",Gandhinagar,478625,24/05/2024,1,6,"₹1,449.81",,,,,,
47335806,Pavani Borde,yashodhara92@example.com,+916632289559,"H.No. 70, Chatterjee
Thrissur-635211",Pimpri-Chinchwad,553989,25/05/2024,1,9,"₹1,188.00",,,,,,
18567760,Ethan Natarajan,semnakul@example.net,+917721352796,"H.No. 63
Viswanathan Circle, Medininagar 960193",Fatehpur,321200,28/05/2024,1,13,"₹1,933.70",,,,,,
23794330,Nisha Amble,xbhakta@example.net,Invalid phone number,"H.No. 55, Choudhary Chowk
Ongole 045956",Machilipatnam,324950,28/05/2024,1,1,₹822.37,,,,,,
88965399,Darsh Sura,yachanabalakrishnan@example.net,Invalid phone number,"H.No. 599
Menon Path, Kalyan-Dombivli 164642",Guntur,563500,28/05/2024,1,3,"₹1,144.21",,,,,,
27692428,Warjas Tara,akshaydeshmukh@example.com,Invalid phone number,"859, Kumar Nagar, Chittoor-489508",Chennai,691326,29/05/2024,1,11,"₹1,889.95",,,,,,
31718565,Andrew Wable,jackson06@example.org,Invalid phone number,"77, Dhar Zila
Kozhikode-400515",Durgapur,16828,29/05/2024,1,6,₹245.16,,,,,,
91228580,Ojasvi Yadav,hiteshsekhon@example.net,Invalid phone number,"21/429, Hegde Chowk, Erode 713443",Mangalore,627586,29/05/2024,1,3,₹330.22,,,,,,
39042103,Maanav Gupta,mohammed78@example.org,+919538916663,"H.No. 26, Chaudhary
Kolkata 469720",Bareilly,148727,31/05/2024,1,20,"₹1,519.50",,,,,,
67386193,Wakeeta Khurana,pillaifariq@example.net,+919266189601,"H.No. 48, Luthra Ganj
Baranagar-391311",Pali,488313,01/06/2024,1,14,"₹1,029.98",,,,,,
69034027,Udarsh Gole,tatwal@example.com,Invalid phone number,"H.No. 751
Khanna Street, Kolkata-181161",Nagaon,299457,02/06/2024,1,4,"₹1,230.08",,,,,,
60904312,Jagdish Badami,isha60@example.com,Invalid phone number,"588, Dass
Kakinada 672163",Mumbai,503282,04/06/2024,1,20,₹564.73,,,,,,
72089140,Kritika Kalla,ishanviacharya@example.net,+919344431150,"02
Chanda Circle, Kurnool-724694",Kamarhati,462353,04/06/2024,1,18,"₹1,751.47",,,,,,
30767655,Aarnav Issac,onimandal@example.com,+918546207158,"H.No. 824
Goel, Miryalaguda-574451",Karnal,942916,05/06/2024,1,15,₹698.87,,,,,,
80567870,Andrew Bajaj,ekavir45@example.org,Invalid phone number,"740, Ramachandran, Shivpuri-023391",Khammam,390449,05/06/2024,1,1,"₹1,769.49",,,,,,
30535703,Dev Comar,jmurthy@example.net,+919081513994,"H.No. 353
Ramakrishnan Street, Begusarai-376450",Morbi,267760,06/06/2024,1,3,₹301.96,,,,,,
211163,Hiral Baral,bhavsaryagnesh@example.com,Invalid phone number,"H.No. 11
Sharma Chowk, Jhansi-302598",Satna,50152,10/06/2024,1,9,"₹1,169.11",,,,,,
10796846,Waida Sanghvi,qbera@example.com,Invalid phone number,"H.No. 080
Vala Path, Nizamabad 974676",Tiruvottiyur,379070,10/06/2024,1,2,"₹1,548.31",,,,,,
61851054,Bhavya Tiwari,aarnav95@example.org,+917984013881,"H.No. 19
Solanki Street
Kadapa-649070",Tadipatri,380443,11/06/2024,1,10,"₹1,154.65",,,,,,
73393269,William Varughese,xsachar@example.org,+919916420455,"91/001
Naik Circle
Bhopal 342050",Ajmer,857535,11/06/2024,1,8,"₹1,615.20",,,,,,
98930670,Anjali Raju,wriddhish20@example.com,Invalid phone number,"97, Singhal Circle, Howrah-648166",Singrauli,463489,11/06/2024,1,6,"₹1,092.16",,,,,,
26412689,Yadavi Rastogi,hemanimander@example.net,Invalid phone number,"H.No. 486, Chaudhary Road
Gangtok-942061",Bahraich,693005,13/06/2024,1,1,"₹1,700.46",,,,,,
31384626,Tanay Desai,hayremeera@example.net,Invalid phone number,"610
Parikh Nagar
Thiruvananthapuram-208098",Nangloi Jat,65311,13/06/2024,1,13,₹600.95,,,,,,
68906393,Zilmil Ranganathan,mahalabha@example.net,+917094846363,"76/579
Doctor, Maheshtala 065837",Jalgaon,278297,13/06/2024,1,13,"₹1,094.35",,,,,,
82425179,Gagan Patil,diyalal@example.net,Invalid phone number,"83/41
Kota, New Delhi 417281",Kakinada,367377,13/06/2024,1,17,"₹1,532.50",,,,,,
81088747,Peter Wagle,bhattshravya@example.net,Invalid phone number,"623, Dave Chowk
Bettiah 729338",Ujjain,941766,14/06/2024,1,3,"₹1,238.99",,,,,,
48481702,Dayita Kothari,upadhyaylohit@example.org,Invalid phone number,"14/904, Bal Path
Jehanabad 025610",Shivpuri,351248,15/06/2024,1,4,"₹1,209.16",,,,,,
60446619,Yashvi Kar,hsaha@example.com,Invalid phone number,"18/11
Balakrishnan Marg
Vellore-979843",Guntakal,797149,15/06/2024,1,20,"₹1,259.49",,,,,,
97678578,Jagat Hayre,ymalhotra@example.net,+917081667351,"95/43, Chahal Path
Mathura 774115",Loni,214414,15/06/2024,1,7,"₹1,531.63",,,,,,
97388817,Yahvi Bala,vkant@example.org,Invalid phone number,"075, Pau Path, Kolkata-515895",Bathinda,522694,16/06/2024,1,1,"₹1,161.94",,,,,,
74682740,Aarush Badami,vradhakrishnan@example.org,Invalid phone number,"296, Mann Path, Howrah-899866",Rewa,875966,17/06/2024,1,10,"₹1,507.28",,,,,,
